Format Version,1.21,Take Name,Bend 5 Try 1,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-03-12 10.15.50.512 PM,Total Frames in Take,4591,Total Exported Frames,4591,Rotation Type,Quaternion,Length Units,Millimeters
1148,9.566667,0.000159,-0.000884,-2.6E-05,-1,60.126274,-0.393101,76.818016,0.008826,0.029383,-0.004222,0.059964,-0.997759,-30.143698,116.730148,137.259491,0.206234
1149,9.575,0.000171,-0.0009,-5.7E-05,-1,60.129883,-0.363605,76.825424,0.008255,0.029857,-0.004581,0.059934,-0.997745,-30.124969,116.767754,137.257965,0.217743
1150,9.583333,0.00016,-0.000895,-3.7E-05,-1,60.133907,-0.369615,76.821709,0.010083,0.029895,-0.004512,0.060428,-0.997715,-30.113771,116.760033,137.259323,0.21751
1151,9.591667,0.000203,-0.000874,-5.5E-05,-1,60.145351,-0.394059,76.821426,0.010197,0.029961,-0.004513,0.060271,-0.997722,-30.102776,116.739082,137.248367,0.212512
1152,9.6,0.000223,-0.000887,-5E-05,-1,60.144993,-0.403326,76.82296,0.011514,0.029635,-0.00449,0.060503,-0.997718,-30.099865,116.733368,137.251205,0.21073
1153,9.608333,0.000159,-0.00089,-2.8E-05,-1,60.133862,-0.393411,76.819588,0.010327,0.029693,-0.004448,0.060145,-0.997738,-30.103975,116.734924,137.247864,0.213648
1154,9.616667,0.000162,-0.000886,-6E-05,-1,60.134064,-0.370481,76.821571,0.008936,0.029875,-0.004434,0.060157,-0.997732,-30.099184,116.757233,137.250137,0.216325
1155,9.625,0.000183,-0.000894,-4.2E-05,-1,60.142025,-0.376545,76.823578,0.01289,0.029899,-0.004436,0.060168,-0.997731,-30.090864,116.756607,137.25325,0.209991
1156,9.633333,0.000144,-0.000889,-9E-06,-1,60.137218,-0.411369,76.815399,0.012621,0.02989,-0.004454,0.060287,-0.997724,-30.08856,116.736458,137.245102,0.213373
1157,9.641667,0.000191,-0.000887,-5E-06,-1,60.141575,-0.404037,76.818405,0.009239,0.029809,-0.004472,0.060565,-0.997709,-30.087296,116.738556,137.242203,0.21032
1158,9.65,0.000189,-0.000896,-1E-05,-1,60.14069,-0.382388,76.826782,0.013649,0.029687,-0.004538,0.06018,-0.997736,-30.082436,116.75235,137.245483,0.214782
1159,9.658333,0.000144,-0.000893,-1.2E-05,-1,60.135216,-0.369951,76.819107,0.008866,0.030207,-0.004442,0.060259,-0.997716,-30.08762,116.765297,137.240616,0.215661
1160,9.666667,0.000138,-0.000893,-3.8E-05,-1,60.13295,-0.375064,76.824661,0.011628,0.029932,-0.004592,0.060479,-0.99771,-30.084215,116.770714,137.249634,0.21998
1161,9.675,0.000175,-0.00089,-2.1E-05,-1,60.137093,-0.397452,76.820793,0.010798,0.029642,-0.004608,0.060669,-0.997707,-30.080935,116.742928,137.240829,0.208267
1162,9.683333,0.000162,-0.000884,1E-06,-1,60.144226,-0.40561,76.816528,0.010654,0.029898,-0.004454,0.060654,-0.997701,-30.070917,116.732712,137.231339,0.209775
1163,9.691667,0.000167,-0.00089,-3.9E-05,-1,60.144493,-0.387646,76.822449,0.010699,0.029964,-0.004489,0.060439,-0.997712,-30.065489,116.7565,137.240524,0.214066
1164,9.7,0.000166,-0.000888,-1.5E-05,-1,60.136417,-0.378862,76.826248,0.013878,0.029992,-0.004579,0.060278,-0.99772,-30.06962,116.759979,137.238144,0.21642
1165,9.708333,0.000169,-0.000897,-6.3E-05,-1,60.138466,-0.378861,76.820465,0.01274,0.029909,-0.004505,0.060211,-0.997727,-30.069698,116.761398,137.230804,0.214253
1166,9.716667,0.000168,-0.000899,-1.7E-05,-1,60.148739,-0.391239,76.824493,0.015373,0.030154,-0.004458,0.060298,-0.997715,-30.054728,116.742096,137.233078,0.213359
1167,9.725,0.000185,-0.000891,2E-05,-1,60.137264,-0.420885,76.817215,0.010446,0.030004,-0.00411,0.060169,-0.997729,-30.064198,116.716919,137.205139,0.173374
1168,9.733333,0.000188,-0.000894,-6.5E-05,-1,60.13287,-0.399792,76.819817,0.015597,0.030039,-0.004505,0.06048,-0.997707,-30.064598,116.742455,137.227585,0.21748
1169,9.741667,0.000111,-0.000903,-2E-06,-1,60.132137,-0.358487,76.82547,0.010694,0.029908,-0.00465,0.060336,-0.997719,-30.064999,116.773773,137.236771,0.211741
1170,9.75,0.000126,-0.000887,-2.5E-05,-1,60.138321,-0.375628,76.82283,0.008926,0.030099,-0.004581,0.060321,-0.997715,-30.052816,116.767181,137.230606,0.214138
1171,9.758333,0.000202,-0.000879,-3.9E-05,-1,60.146709,-0.388685,76.824982,0.011538,0.030052,-0.00452,0.060486,-0.997706,-30.042055,116.750526,137.228531,0.209908
1172,9.766667,0.000184,-0.000888,3.2E-05,-1,60.138763,-0.406058,76.824265,0.00985,0.030098,-0.004596,0.060827,-0.997684,-30.054104,116.738571,137.230392,0.207198
1173,9.775,0.000161,-0.000893,1.7E-05,-1,60.125576,-0.404729,76.816284,0.009323,0.029969,-0.004455,0.060748,-0.997693,-30.061384,116.741295,137.222275,0.207732
1174,9.783333,0.000153,-0.000888,-2.8E-05,-1,60.13689,-0.366988,76.823708,0.007083,0.030025,-0.004593,0.060744,-0.997691,-30.05266,116.760254,137.228394,0.221293
1175,9.791667,0.000159,-0.000903,-4E-05,-1,60.143364,-0.381612,76.821381,0.01124,0.030203,-0.004712,0.060615,-0.997693,-30.041716,116.757645,137.22966,0.215178
1176,9.8,0.000188,-0.000888,-3.7E-05,-1,60.144199,-0.409694,76.821381,0.013088,0.030475,-0.004369,0.0596,-0.997748,-30.054768,116.718697,137.212845,0.189508
1177,9.808333,0.000213,-0.000882,-6E-05,-1,60.142006,-0.404678,76.823151,0.012308,0.030077,-0.003994,0.06031,-0.997718,-30.052753,116.725304,137.206619,0.178377
1178,9.816667,0.000161,-0.000896,1.5E-05,-1,60.131824,-0.394412,76.821144,0.009348,0.029994,-0.004571,0.060722,-0.997694,-30.050844,116.751709,137.226471,0.219352
1179,9.825,0.000138,-0.000898,-1.7E-05,-1,60.125153,-0.373249,76.818611,0.010083,0.030068,-0.004572,0.060527,-0.997703,-30.053717,116.765152,137.227951,0.217324
1180,9.833333,0.000151,-0.000892,-5.3E-05,-1,60.133621,-0.366674,76.825203,0.007212,0.030342,-0.004533,0.060509,-0.997696,-30.046396,116.76767,137.228134,0.214692
1181,9.841667,0.000199,-0.000885,-5.8E-05,-1,60.14249,-0.395245,76.822571,0.009199,0.030232,-0.004565,0.060444,-0.997703,-30.040392,116.745964,137.220535,0.214376
1182,9.85,0.000172,-0.000887,-1.4E-05,-1,60.148552,-0.405854,76.818474,0.01138,0.030288,-0.004521,0.060685,-0.997687,-30.02923,116.736099,137.214935,0.210311
1183,9.858333,0.000172,-0.000893,2.7E-05,-1,60.14489,-0.39507,76.823059,0.009765,0.030507,-0.004691,0.06048,-0.997692,-30.028368,116.741226,137.219696,0.211428
1184,9.866667,0.000162,-0.000902,-3.9E-05,-1,60.130726,-0.399213,76.817924,0.00759,0.030346,-0.00465,0.060696,-0.997684,-30.040745,116.743782,137.211777,0.212974
1185,9.875,0.000148,-0.000885,-2.1E-05,-1,60.131783,-0.385276,76.821175,0.010793,0.030675,-0.004363,0.059569,-0.997743,-30.045033,116.730034,137.195755,0.192244
1186,9.883333,0.000146,-0.00089,1.4E-05,-1,60.1478,-0.388569,76.825813,0.009596,0.030925,-0.004273,0.059534,-0.997738,-30.029366,116.727509,137.191498,0.190693
1187,9.891667,0.000212,-0.000886,-1.8E-05,-1,60.143696,-0.405841,76.815506,0.012487,0.030467,-0.003853,0.059498,-0.997756,-30.035252,116.705048,137.162781,0.144518
1188,9.9,0.000211,-0.0009,-3E-05,-1,60.137932,-0.383192,76.826408,0.010222,0.030756,-0.004312,0.060043,-0.997713,-30.03303,116.741837,137.184464,0.195693
1189,9.908333,0.000179,-0.000894,-7.3E-05,-1,60.127132,-0.364857,76.824707,0.010133,0.030664,-0.004412,0.059597,-0.997742,-30.033625,116.748405,137.181656,0.197186
1190,9.916667,0.000181,-0.000886,-5.3E-05,-1,60.130951,-0.371453,76.819077,0.008956,0.030603,-0.004298,0.059696,-0.997738,-30.025925,116.742699,137.180649,0.188132
1191,9.925,0.000175,-0.000885,-1.4E-05,-1,60.145069,-0.396836,76.824936,0.012591,0.030401,-0.004331,0.060058,-0.997723,-30.008785,116.722321,137.177032,0.186644
1192,9.933333,0.000204,-0.000887,4.9E-05,-1,60.145664,-0.424931,76.81842,0.016347,0.030533,-0.003843,0.059553,-0.997751,-30.010828,116.683189,137.149017,0.15153
1193,9.941667,0.00017,-0.000882,-2.7E-05,-1,60.141129,-0.403873,76.819176,0.010257,0.030691,-0.004345,0.060449,-0.99769,-30.004372,116.716866,137.171524,0.188421
1194,9.95,0.000201,-0.000899,-5.5E-05,-1,60.139904,-0.365251,76.825027,0.008797,0.030858,-0.004404,0.059963,-0.997714,-29.996126,116.745033,137.172211,0.200448
1195,9.958333,0.000144,-0.000891,-6.1E-05,-1,60.135921,-0.377913,76.82048,0.011732,0.03074,-0.004397,0.060266,-0.997699,-29.997387,116.741486,137.164246,0.192844
1196,9.966667,0.000147,-0.000883,-3.1E-05,-1,60.132927,-0.403181,76.823883,0.009686,0.030896,-0.004452,0.060258,-0.997695,-29.993216,116.728546,137.163269,0.191357
1197,9.975,0.000175,-0.000888,6E-06,-1,60.137039,-0.408572,76.822777,0.009313,0.030922,-0.003992,0.060037,-0.997709,-29.99478,116.710945,137.139038,0.150471
1198,9.983333,0.000181,-0.000882,-4E-06,-1,60.136803,-0.399546,76.817711,0.012457,0.031002,-0.004355,0.060403,-0.997683,-29.98251,116.740097,137.152039,0.189696
1199,9.991667,0.000172,-0.00089,-6.7E-05,-1,60.140678,-0.370969,76.825401,0.012492,0.031207,-0.004365,0.060297,-0.997683,-29.971451,116.75634,137.146301,0.191889
1200,10,0.000186,-0.000891,-3.7E-05,-1,60.143574,-0.367258,76.826088,0.01124,0.03156,-0.004521,0.060522,-0.997658,-29.949223,116.76844,137.130447,0.197112
1201,10.008333,0.000201,-0.000886,-5.1E-05,-1,60.139427,-0.410989,76.816628,0.009055,0.031995,-0.003937,0.060302,-0.99766,-29.940952,116.72625,137.074127,0.153406
1202,10.016667,0.000196,-0.00088,7E-06,-1,60.141872,-0.410669,76.820923,0.011747,0.033265,-0.004274,0.060299,-0.997617,-29.900368,116.754272,137.027267,0.170677
1203,10.025,0.000167,-0.000886,-4E-06,-1,60.135487,-0.402008,76.822685,0.011787,0.03315,-0.004627,0.060575,-0.997602,-29.85516,116.768158,136.97551,0.137611
1204,10.033333,0.000172,-0.000887,-6.6E-05,-1,60.13229,-0.372504,76.820946,0.012462,0.033599,-0.004552,0.060728,-0.997578,-29.815012,116.802673,136.92807,0.127998
1205,10.041667,0.000168,-0.000894,-6.9E-05,-1,60.139389,-0.34949,76.825844,0.009636,0.034915,-0.004912,0.061615,-0.997477,-29.720806,116.853157,136.87558,0.133283
1206,10.05,0.000186,-0.000887,-6E-05,-1,60.14019,-0.376197,76.819153,0.012293,0.032134,-0.00544,0.060919,-0.997611,-29.647102,116.79332,136.779861,0.167819
1207,10.058333,0.000176,-0.000872,-2.9E-05,-1,60.140408,-0.411825,76.817307,0.0098,0.032152,-0.005775,0.0617,-0.99756,-29.590284,116.74218,136.693207,0.162959
1208,10.066667,0.000211,-0.000892,0,-1,60.132072,-0.408042,76.820358,0.009601,0.033282,-0.005623,0.059596,-0.997652,-29.522432,116.705086,136.645767,0.194453
1209,10.075,0.000173,-0.000911,1.2E-05,-1,60.135284,-0.388803,76.820969,0.010793,0.033342,-0.005714,0.060064,-0.997621,-29.463238,116.714249,136.614777,0.201466
1210,10.083333,0.000148,-0.000896,-3.5E-05,-1,60.141273,-0.379408,76.820534,0.00912,0.033321,-0.005783,0.060651,-0.997586,-29.406872,116.724434,136.594833,0.196944
1211,10.091667,0.000194,-0.000886,-7.2E-05,-1,60.153687,-0.384109,76.827194,0.011052,0.033559,-0.005685,0.060891,-0.997564,-29.356373,116.718712,136.59581,0.195984
1212,10.1,0.000219,-0.000883,-1.3E-05,-1,60.143002,-0.410367,76.817757,0.012591,0.033361,-0.005743,0.061006,-0.997563,-29.335335,116.705803,136.598022,0.200357
1213,10.108333,0.000168,-0.000902,-7E-06,-1,60.128197,-0.392921,76.822769,0.010222,0.033275,-0.005667,0.061223,-0.997553,-29.329937,116.715012,136.625839,0.189239
1214,10.116667,0.000126,-0.000896,-2.2E-05,-1,60.125057,-0.363426,76.828308,0.008812,0.033164,-0.005511,0.060993,-0.997572,-29.320402,116.747551,136.67067,0.190042
1215,10.125,0.000153,-0.000894,7E-06,-1,60.133408,-0.374099,76.819336,0.012348,0.03319,-0.005645,0.061213,-0.997557,-29.319824,116.74279,136.690598,0.199914
1216,10.133333,0.000208,-0.000882,-6.2E-05,-1,60.147186,-0.387353,76.823982,0.01213,0.033202,-0.005647,0.061287,-0.997552,-29.317867,116.735321,136.725586,0.184265
1217,10.141667,0.000194,-0.000879,-3.5E-05,-1,60.151588,-0.407666,76.822952,0.013058,0.033223,-0.00556,0.061527,-0.997537,-29.326916,116.728271,136.745926,0.184043
1218,10.15,0.000147,-0.000892,-4E-05,-1,60.138866,-0.412641,76.815117,0.014847,0.032988,-0.005476,0.061377,-0.997554,-29.341694,116.73317,136.746796,0.190134
1219,10.158333,0.000153,-0.000901,-2.1E-05,-1,60.137928,-0.382126,76.827522,0.009269,0.032059,-0.005816,0.064005,-0.997418,-29.364824,116.798416,136.755814,0.162523
1220,10.166667,0.000212,-0.000889,-1E-04,-1,60.130524,-0.383507,76.821136,0.013654,0.032125,-0.005958,0.063643,-0.997438,-29.364847,116.811165,136.725113,0.158864
1221,10.175,0.000149,-0.000889,2.3E-05,-1,60.130932,-0.388954,76.821709,0.00834,0.033572,-0.005661,0.06186,-0.997504,-29.319948,116.786194,136.684845,0.185836
1222,10.183333,0.000175,-0.000885,-2.4E-05,-1,60.144482,-0.380264,76.825333,0.008722,0.034016,-0.005859,0.062271,-0.997462,-29.278025,116.796753,136.624786,0.190959
1223,10.191667,0.00019,-0.000883,-4.4E-05,-1,60.14167,-0.390222,76.819817,0.009586,0.035746,-0.005945,0.061449,-0.997452,-29.209085,116.786079,136.542465,0.19856
1224,10.2,0.000165,-0.00089,-3.7E-05,-1,60.135292,-0.385565,76.821747,0.010659,0.036104,-0.006004,0.061729,-0.997422,-29.164314,116.789566,136.468704,0.202182
1225,10.208333,0.000132,-0.000898,6E-06,-1,60.133457,-0.387897,76.826454,0.007162,0.033775,-0.005179,0.065912,-0.99724,-29.062178,116.862579,136.380417,0.243128
1226,10.216667,0.000159,-0.000875,2E-06,-1,60.141487,-0.399387,76.816444,0.013724,0.034287,-0.005326,0.066647,-0.997173,-28.977434,116.844177,136.290848,0.239161
1227,10.225,0.000215,-0.000881,-1.8E-05,-1,60.149803,-0.414346,76.818588,0.01282,0.03551,-0.005428,0.067731,-0.997057,-28.888283,116.837242,136.234085,0.237531
1228,10.233333,0.000174,-0.000888,1.2E-05,-1,60.142254,-0.400925,76.824028,0.009706,0.037281,-0.005048,0.065778,-0.997125,-28.798756,116.812904,136.188873,0.257726
1229,10.241667,0.000171,-0.000892,-2.6E-05,-1,60.133659,-0.380631,76.817154,0.013426,0.035645,-0.00512,0.065974,-0.997171,-28.7243,116.798492,136.155731,0.263884
1230,10.25,0.000176,-0.000893,-6.6E-05,-1,60.133892,-0.357706,76.822289,0.009656,0.035197,-0.005192,0.067599,-0.997078,-28.641325,116.848,136.158264,0.286428
1231,10.258333,0.000167,-0.000892,-4E-05,-1,60.137276,-0.38107,76.824165,0.013759,0.036308,-0.005377,0.069778,-0.996887,-28.585815,116.797585,136.156067,0.262712
1232,10.266667,0.000184,-0.000882,-2.1E-05,-1,60.138138,-0.418899,76.815063,0.013838,0.036205,-0.004808,0.06811,-0.997009,-28.526915,116.81572,136.183487,0.247386
1233,10.275,0.000198,-0.000892,-2.8E-05,-1,60.138386,-0.406161,76.824982,0.013188,0.035693,-0.004865,0.068934,-0.996971,-28.499235,116.823395,136.219879,0.196402
1234,10.283333,0.000169,-0.000891,-2.7E-05,-1,60.138515,-0.377478,76.819466,0.008196,0.033893,-0.004287,0.066746,-0.997185,-28.509106,116.874146,136.290848,0.219055
1235,10.291667,0.000114,-0.000896,-3E-06,-1,60.139427,-0.383674,76.818657,0.011081,0.033133,-0.004238,0.066886,-0.997201,-28.52013,116.874809,136.34021,0.209237
1236,10.3,0.000192,-0.000898,-2.9E-05,-1,60.140675,-0.387265,76.825348,0.009408,0.032391,-0.004231,0.066536,-0.997249,-28.556541,116.872391,136.403915,0.255745
1237,10.308333,0.000174,-0.000894,-1.1E-05,-1,60.134335,-0.409188,76.821609,0.015055,0.032675,-0.004214,0.0664,-0.997249,-28.59392,116.855278,136.43692,0.250895
1238,10.316667,0.000223,-0.000888,-4.4E-05,-1,60.135403,-0.394596,76.820534,0.013709,0.032511,-0.004236,0.066308,-0.99726,-28.625832,116.882889,136.465714,0.254352
1239,10.325,0.000137,-0.000894,-1.9E-05,-1,60.139885,-0.358816,76.826828,0.010366,0.032364,-0.004127,0.06629,-0.997267,-28.637508,116.914948,136.490936,0.249129
1240,10.333333,0.000176,-0.000907,-5.2E-05,-1,60.134361,-0.359312,76.824104,0.008762,0.032102,-0.004413,0.066308,-0.997273,-28.666466,116.910202,136.480469,0.252303
1241,10.341667,0.000143,-0.000903,-1.4E-05,-1,60.141533,-0.394708,76.820488,0.010947,0.032525,-0.004496,0.066303,-0.997259,-28.671555,116.886978,136.454758,0.253499
1242,10.35,0.000187,-0.000898,0,-1,60.148449,-0.412651,76.821877,0.01507,0.032377,-0.004412,0.066068,-0.99728,-28.661173,116.876419,136.423416,0.257397
1243,10.358333,0.000159,-0.000895,-6E-06,-1,60.140949,-0.422732,76.815239,0.011797,0.032844,-0.004519,0.066166,-0.997258,-28.647038,116.866875,136.372955,0.258418
1244,10.366667,0.000162,-0.000881,-5E-05,-1,60.137421,-0.397801,76.823845,0.013595,0.033506,-0.004524,0.066774,-0.997195,-28.620947,116.893158,136.330276,0.264659
1245,10.375,0.000148,-0.000903,-7E-06,-1,60.133797,-0.371189,76.825661,0.00905,0.033929,-0.004556,0.066989,-0.997166,-28.58445,116.920082,136.28299,0.261199
1246,10.383333,0.000184,-0.000892,-1.7E-05,-1,60.140392,-0.382169,76.817894,0.010451,0.036725,-0.005366,0.069129,-0.996917,-28.513172,116.895706,136.207153,0.238275
1247,10.391667,0.000191,-0.000893,-1E-05,-1,60.143772,-0.386845,76.823227,0.00911,0.037292,-0.005438,0.069537,-0.996867,-28.447012,116.892189,136.148636,0.189677
1248,10.4,0.000167,-0.000883,-5E-06,-1,60.133766,-0.392096,76.82074,0.008871,0.037668,-0.005184,0.068269,-0.996942,-28.408594,116.861946,136.093033,0.16533
1249,10.408333,0.000165,-0.000892,2.5E-05,-1,60.125072,-0.384788,76.820717,0.010828,0.038916,-0.005542,0.068763,-0.996858,-28.353308,116.882507,136.061325,0.171308
1250,10.416667,0.000179,-0.000904,-2.9E-05,-1,60.135811,-0.372173,76.824387,0.008017,0.039235,-0.005314,0.068682,-0.996853,-28.293804,116.891449,136.038269,0.164537
1251,10.425,0.000194,-0.000882,-2.4E-05,-1,60.147736,-0.385512,76.820251,0.008881,0.039479,-0.005376,0.06916,-0.99681,-28.235109,116.885506,136.020981,0.166946
1252,10.433333,0.00017,-0.000882,2E-06,-1,60.149887,-0.415011,76.817894,0.016217,0.039134,-0.005294,0.069477,-0.996802,-28.194975,116.856941,136.011963,0.16483
1253,10.441667,0.000184,-0.000884,-3.6E-05,-1,60.141582,-0.407455,76.823509,0.011221,0.039777,-0.005324,0.06999,-0.99674,-28.172733,116.874077,136.012085,0.163125
1254,10.45,0.000148,-0.000891,-2E-05,-1,60.132397,-0.375157,76.820572,0.010331,0.03971,-0.005331,0.070475,-0.996709,-28.155743,116.905006,136.014587,0.160479
1255,10.458333,0.00018,-0.000896,-5.4E-05,-1,60.130169,-0.360481,76.82029,0.00981,0.039854,-0.00543,0.070729,-0.996684,-28.140638,116.919182,136.01799,0.163757
1256,10.466667,0.000198,-0.000893,-6.6E-05,-1,60.135128,-0.367165,76.823334,0.009532,0.039978,-0.005416,0.070554,-0.996692,-28.116421,116.925743,136.020844,0.163512
1257,10.475,0.00017,-0.000883,1.9E-05,-1,60.136169,-0.399042,76.821136,0.009134,0.040034,-0.005551,0.070494,-0.996693,-28.105249,116.898407,136.013397,0.155879
1258,10.483333,0.000162,-0.000883,-1E-05,-1,60.143627,-0.401243,76.820145,0.013073,0.040121,-0.005542,0.070601,-0.996682,-28.089527,116.895653,136.00563,0.163849
1259,10.491667,0.000157,-0.0009,-1.3E-05,-1,60.1418,-0.386161,76.823967,0.00753,0.04034,-0.005528,0.071004,-0.996645,-28.072784,116.91526,135.995438,0.15599
1260,10.5,0.00019,-0.000888,-5.9E-05,-1,60.135487,-0.386407,76.821526,0.01128,0.040252,-0.0056,0.071166,-0.996636,-28.060324,116.917641,135.979782,0.147957
1261,10.508333,0.000177,-0.000894,-8E-06,-1,60.136669,-0.395104,76.822334,0.009328,0.04154,-0.005518,0.072239,-0.996507,-28.017693,116.936012,135.931076,0.155721
1262,10.516667,0.000174,-0.000881,3E-05,-1,60.146332,-0.397627,76.823723,0.015974,0.04173,-0.005694,0.071962,-0.996518,-27.984617,116.929405,135.902954,0.158186
1263,10.525,0.000195,-0.000877,-2.1E-05,-1,60.13678,-0.404039,76.816551,0.007739,0.04205,-0.005731,0.072522,-0.996463,-27.962679,116.932991,135.871246,0.151375
1264,10.533333,0.000196,-0.0009,-8.2E-05,-1,60.130795,-0.372129,76.827377,0.011265,0.040587,-0.00516,0.074829,-0.996357,-27.898651,117.003769,135.840698,0.188055
1265,10.541667,0.000156,-0.000908,-2.5E-05,-1,60.12949,-0.351926,76.822662,0.011673,0.040272,-0.00498,0.07532,-0.996333,-27.863146,116.99044,135.785461,0.207648
1266,10.55,0.000236,-0.000881,-9.1E-05,-1,60.136066,-0.379182,76.81926,0.011752,0.040913,-0.004372,0.074898,-0.996342,-27.811939,116.95578,135.738052,0.165306
1267,10.558333,0.000201,-0.000873,-6.3E-05,-1,60.14772,-0.404022,76.82283,0.009949,0.041804,-0.004109,0.076858,-0.996157,-27.758734,116.906349,135.724289,0.175493
1268,10.566667,0.000191,-0.000896,4E-06,-1,60.142555,-0.424936,76.817818,0.014246,0.041789,-0.004384,0.076511,-0.996183,-27.711311,116.881393,135.683517,0.135365
1269,10.575,0.000175,-0.00089,-1.4E-05,-1,60.133743,-0.404002,76.820122,0.014196,0.042031,-0.004603,0.07713,-0.996124,-27.676048,116.897652,135.666779,0.13617
1270,10.583333,0.000162,-0.000891,-7E-05,-1,60.141243,-0.362852,76.826248,0.009636,0.042517,-0.004826,0.077341,-0.996086,-27.622049,116.93544,135.660004,0.137995
1271,10.591667,0.000206,-0.000881,-5.9E-05,-1,60.142982,-0.375055,76.822006,0.011494,0.042599,-0.004894,0.077807,-0.996046,-27.58856,116.941917,135.640808,0.13874
1272,10.6,0.000195,-0.000883,-2.9E-05,-1,60.141258,-0.401252,76.819679,0.011767,0.042721,-0.004898,0.077905,-0.996033,-27.558908,116.921425,135.623016,0.135974
1273,10.608333,0.000204,-0.000884,-2.1E-05,-1,60.133343,-0.402112,76.823311,0.009656,0.040808,-0.005283,0.078558,-0.99606,-27.527489,116.885193,135.583725,0.168695
1274,10.616667,0.000205,-0.000901,-4.5E-05,-1,60.129078,-0.387471,76.821075,0.009989,0.042906,-0.005069,0.077873,-0.996027,-27.502844,116.974953,135.572983,0.11988
1275,10.625,0.000152,-0.000894,-4.6E-05,-1,60.137028,-0.361106,76.824036,0.010669,0.043499,-0.005298,0.078105,-0.995982,-27.461727,116.993195,135.550278,0.125496
1276,10.633333,0.000186,-0.000884,-4.6E-05,-1,60.143005,-0.372282,76.824287,0.010545,0.041377,-0.005527,0.078458,-0.996043,-27.418276,116.941452,135.49649,0.165038
1277,10.641667,0.000218,-0.000884,-2.2E-05,-1,60.142231,-0.41197,76.819962,0.008394,0.043907,-0.005936,0.077333,-0.99602,-27.354696,116.909393,135.446823,0.191861
1278,10.65,0.000172,-0.000884,-1E-06,-1,60.143555,-0.412878,76.82103,0.007962,0.044531,-0.006049,0.077955,-0.995944,-27.305328,116.914192,135.40596,0.184188
1279,10.658333,0.000174,-0.000893,-2.9E-05,-1,60.136974,-0.394708,76.822266,0.009437,0.043908,-0.005805,0.079733,-0.995832,-27.234056,116.929703,135.327667,0.220432
1280,10.666667,0.000197,-0.000891,-1.4E-05,-1,60.132072,-0.380541,76.820808,0.00897,0.044847,-0.006088,0.079791,-0.995784,-27.18347,116.949364,135.27475,0.220856
1281,10.675,0.00018,-0.00089,-9E-06,-1,60.136486,-0.370766,76.825531,0.010749,0.045482,-0.005866,0.080239,-0.99572,-27.123873,116.967491,135.219559,0.235027
1282,10.683333,0.000205,-0.000883,-4.4E-05,-1,60.1413,-0.384012,76.826904,0.008881,0.046506,-0.00632,0.082566,-0.99548,-27.052027,116.907829,135.160904,0.181032
1283,10.691667,0.000201,-0.000883,-8E-06,-1,60.144188,-0.400026,76.815712,0.012919,0.047707,-0.006365,0.08288,-0.995397,-26.996803,116.914001,135.112854,0.208835
1284,10.7,0.000216,-0.000887,-5.5E-05,-1,60.132153,-0.392028,76.81842,0.013923,0.047185,-0.005705,0.082467,-0.99546,-26.928383,116.928978,135.070847,0.203562
1285,10.708333,0.000151,-0.000895,-6.5E-05,-1,60.126854,-0.384012,76.819527,0.012264,0.047237,-0.005869,0.08269,-0.995438,-26.884258,116.927986,135.046112,0.208139
1286,10.716667,0.000187,-0.000898,-7.3E-05,-1,60.13863,-0.380229,76.820801,0.010714,0.047649,-0.006086,0.083729,-0.99533,-26.821886,116.943161,135.044891,0.197414
1287,10.725,0.000191,-0.000886,-5E-06,-1,60.154755,-0.400867,76.817749,0.01058,0.045621,-0.005423,0.08605,-0.995231,-26.732822,116.964554,135.049225,0.222546
1288,10.733333,0.000238,-0.000878,-2.1E-05,-1,60.148567,-0.409055,76.815567,0.010426,0.047276,-0.006077,0.08412,-0.995315,-26.738388,116.919548,135.061523,0.182358
1289,10.741667,0.000205,-0.000896,-5.5E-05,-1,60.130108,-0.393825,76.819916,0.00912,0.045678,-0.005215,0.08647,-0.995193,-26.681118,116.973343,135.070892,0.219019
1290,10.75,0.000179,-0.000901,-2.4E-05,-1,60.129627,-0.361998,76.824684,0.009894,0.046165,-0.005549,0.087317,-0.995095,-26.653831,117.006058,135.087906,0.215732
1291,10.758333,0.000189,-0.000896,-2.8E-05,-1,60.132141,-0.371111,76.817963,0.00974,0.046194,-0.005465,0.087392,-0.995087,-26.635485,117.002144,135.098145,0.213617
1292,10.766667,0.000193,-0.000887,-7E-06,-1,60.142437,-0.388459,76.82193,0.011951,0.045908,-0.004943,0.087373,-0.995105,-26.612452,117.004341,135.130966,0.214657
1293,10.775,0.000237,-0.000877,-2.8E-05,-1,60.143311,-0.406071,76.817963,0.009427,0.046273,-0.005393,0.087254,-0.995096,-26.611183,116.994537,135.114029,0.207741
1294,10.783333,0.000205,-0.000895,-2.9E-05,-1,60.135433,-0.388275,76.82206,0.009124,0.04599,-0.005432,0.087585,-0.99508,-26.598154,117.005219,135.112335,0.202005
1295,10.791667,0.000128,-0.000891,-1.1E-05,-1,60.141941,-0.375461,76.822639,0.008439,0.046349,-0.005652,0.087872,-0.995037,-26.58136,117.019302,135.114349,0.206649
1296,10.8,0.000208,-0.000886,-2.1E-05,-1,60.142426,-0.387319,76.817986,0.011643,0.046139,-0.005603,0.087972,-0.995038,-26.567701,117.013908,135.09668,0.210272
