time,joint_index,x,y,z,xr,yr,zr,wr
0.597325,1,-11.899567,0.0,-86.076996,0.0,-0.753971,-0.0,-0.656907
0.597325,2,-14.273557,0.0,-99.166107,0.000001,-0.755801,-0.000001,-0.654802
0.597325,3,-35.634171,0.0,-183.395111,0.000001,-0.7716,-0.000001,-0.636108
0.60566,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.60566,1,-14.299786,0.0,-85.701714,0.0,-0.76308,-0.0,-0.646303
0.60566,2,-17.430811,0.0,-98.630707,0.000001,-0.76617,-0.000001,-0.642638
0.60566,3,-47.710148,0.0,-180.069595,0.000001,-0.792501,-0.000001,-0.60987
0.613994,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.613994,1,-16.784578,0.0,-85.23819,0.0,-0.772401,-0.0,-0.635135
0.613994,2,-20.67119,0.0,-97.960464,0.000001,-0.776682,-0.000001,-0.629892
0.613994,3,-59.257832,0.0,-175.794312,0.000001,-0.812227,-0.000001,-0.583341
0.622328,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.622328,1,-18.067032,0.0,-84.969299,0.0,-0.777169,-0.0,-0.629292
0.622328,2,-22.328184,0.0,-97.570953,0.000001,-0.782009,-0.000001,-0.623268
0.622328,3,-64.807648,0.0,-173.343063,0.000001,-0.821643,-0.000001,-0.570003
0.630663,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.630663,1,-20.722813,0.0,-84.34816,0.0,-0.786953,-0.0,-0.617013
0.630663,2,-25.71909,0.0,-96.676254,0.000001,-0.792809,-0.000001,-0.60947
0.630663,3,-75.423729,0.0,-167.902069,0.000001,-0.839573,-0.000001,-0.543246
0.638998,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.638998,1,-23.505928,0.0,-83.602974,0.0,-0.797078,-0.0,-0.603876
0.638998,2,-29.2083,0.0,-95.619736,0.000001,-0.803784,-0.000001,-0.594921
0.638998,3,-85.366982,0.0,-161.85968,0.000001,-0.856302,-0.000001,-0.516475
0.647332,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.647332,1,-26.41445,0.0,-82.718689,0.0,-0.807526,-0.0,-0.589831
0.647332,2,-32.78294,0.0,-94.394768,0.0,-0.814885,-0.0,-0.579623
0.647332,3,-94.622879,0.0,-155.348755,0.000001,-0.871837,-0.000001,-0.489797
0.655667,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.655667,1,-27.912491,0.0,-82.220062,0.0,-0.812855,-0.0,-0.582466
0.655667,2,-34.596428,0.0,-93.717705,0.0,-0.820461,-0.0,-0.571702
0.655667,3,-98.993416,0.0,-151.955994,0.000001,-0.879161,-0.000001,-0.476524
0.664001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.664001,1,-30.985138,0.0,-81.102509,0.0,-0.823678,-0.0,-0.567058
0.664001,2,-38.261604,0.0,-92.232971,0.0,-0.831618,-0.0,-0.555349
0.664001,3,-107.22776,0.0,-144.965332,0.000001,-0.892938,-0.000001,-0.45018
0.672336,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.672336,1,-34.140415,0.0,-79.8172,0.0,-0.834646,-0.0,-0.550786
0.672336,2,-41.956715,0.0,-90.57383,0.0,-0.842712,-0.0,-0.538365
0.672336,3,-114.804642,0.0,-137.783798,0.000001,-0.905576,-0.000001,-0.424184
0.680671,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.680671,1,-35.740608,0.0,-79.109802,0.0,-0.840154,-0.0,-0.542348
0.680671,2,-43.807255,0.0,-89.679237,0.0,-0.84821,-0.0,-0.52966
0.680671,3,-118.355026,0.0,-134.149231,0.000001,-0.911478,-0.000001,-0.411349
0.689005,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.689005,1,-38.967304,0.0,-77.564293,0.0,-0.851152,-0.0,-0.524919
0.689005,2,-47.497288,0.0,-87.762039,0.0,-0.859061,-0.0,-0.511874
0.689005,3,-124.99955,0.0,-126.841034,0.000001,-0.922474,-0.000001,-0.386058
0.697339,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.697339,1,-42.202625,0.0,-75.846329,0.0,-0.862039,-0.0,-0.506842
0.697339,2,-51.150036,0.0,-85.678642,0.0,-0.869655,-0.0,-0.49366
0.697339,3,-131.064651,0.0,-119.536835,0.000001,-0.93243,-0.000001,-0.36135
0.705673,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.705673,1,-43.813473,0.0,-74.924469,0.0,-0.867409,-0.0,-0.497596
0.705673,2,-52.954109,0.0,-84.576859,0.0,-0.874835,-0.0,-0.484421
0.705673,3,-133.89119,0.0,-115.904709,0.000001,-0.937034,-0.000001,-0.349239
0.714006,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.714006,1,-47.001728,0.0,-72.961182,0.0,-0.87794,-0.0,-0.47877
0.714006,2,-56.501781,0.0,-82.259155,0.0,-0.884924,-0.0,-0.465736
0.714006,3,-139.155304,0.0,-108.711929,0.000001,-0.945524,-0.000001,-0.325551
0.722341,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
